Amount,transaction_hour,high_value,is_fraud,risk_score
69.0,16,0,0,1
63.75,16,0,0,1
206.0,16,0,0,1
10.12,16,0,0,1
89.99,16,0,0,1
9.99,16,0,0,1
378.68,16,0,0,1
295.0,16,0,0,1
1.0,16,0,0,1
15.0,16,0,0,1
188.04,16,0,0,1
788.53,16,0,0,1
10.0,16,0,0,1
15.79,16,0,0,1
10.0,16,0,0,1
203.0,16,0,0,1
3.98,16,0,0,1
1.0,16,0,0,1
37.92,16,0,0,1
10.0,16,0,0,1
1.98,16,0,0,1
84.0,16,0,0,1
1.78,16,0,0,1
9.49,16,0,0,1
2.0,16,0,0,1
1.0,16,0,0,1
107.75,16,0,0,1
20.0,16,0,0,1
1.98,16,0,0,1
11.5,16,0,0,1
195.64,16,0,0,1
141.97,16,0,0,1
7.57,16,0,0,1
4.79,16,0,0,1
11.5,16,0,0,1
40.0,16,0,0,1
914.98,16,0,0,1
200.0,16,0,0,1
209.03,16,0,0,1
899.0,16,0,0,1
21.9,16,0,0,1
68.93,16,0,0,1
59.7,16,0,0,1
0.82,16,0,0,1
96.3,16,0,0,1
29.99,16,0,0,1
368.95,16,0,0,1
82.97,16,0,0,1
0.78,16,0,0,1
18.99,16,0,0,1
92.97,16,0,0,1
27.85,16,0,0,1
1.0,16,0,0,1
81.98,16,0,0,1
43.11,16,0,0,1
145.0,16,0,0,1
71.95,16,0,0,1
30.99,16,0,0,1
1.0,16,0,0,1
186.74,16,0,0,1
18.0,16,0,0,1
228.44,16,0,0,1
4.95,16,0,0,1
410.24,16,0,0,1
1.29,16,0,0,1
835.0,16,0,0,1
1742.34,16,0,0,1
191.65,16,0,0,1
3.69,16,0,0,1
253.94,16,0,0,1
1.0,16,0,0,1
374.75,16,0,0,1
51.68,16,0,0,1
7.99,16,0,0,1
427.84,16,0,0,1
65.52,16,0,0,1
159.2,16,0,0,1
25.45,16,0,0,1
438.06,16,0,0,1
32.5,16,0,0,1
1200.0,16,0,0,1
1162.08,16,0,0,1
1.98,16,0,0,1
134.95,16,0,0,1
0.89,16,0,0,1
5.9,16,0,0,1
3.74,16,0,0,1
4.44,16,0,0,1
4111.0,16,1,0,3
2.5,16,0,0,1
420.35,16,0,0,1
86.29,16,0,0,1
258.95,16,0,0,1
27.79,16,0,0,1
1000.0,16,0,0,1
15.21,16,0,0,1
412.0,16,0,0,1
9.99,16,0,0,1
5.15,16,0,0,1
210.0,16,0,0,1
40.0,16,0,0,1
12.99,16,0,0,1
5.67,16,0,0,1
24.9,16,0,0,1
79.99,16,0,0,1
124.49,16,0,0,1
29.99,16,0,0,1
69.0,16,0,0,1
105.25,16,0,0,1
47.74,16,0,0,1
414.94,16,0,0,1
589.0,16,0,0,1
223.68,16,0,0,1
17.97,16,0,0,1
11.5,16,0,0,1
169.96,16,0,0,1
97.3,16,0,0,1
100.0,16,0,0,1
11.99,16,0,0,1
39.98,16,0,0,1
0.02,16,0,0,1
0.49,16,0,0,1
0.89,16,0,0,1
71.7,16,0,0,1
15.21,16,0,0,1
4.4,16,0,0,1
175.45,16,0,0,1
8.99,16,0,0,1
1.46,16,0,0,1
200.0,16,0,0,1
1004.0,16,0,0,1
100.19,16,0,0,1
5.37,16,0,0,1
97.0,16,0,0,1
29.95,16,0,0,1
10.19,16,0,0,1
350.0,16,0,0,1
15.99,16,0,0,1
0.89,16,0,0,1
3.99,16,0,0,1
388.56,16,0,0,1
0.77,16,0,0,1
1.0,16,0,0,1
30.0,16,0,0,1
12.99,16,0,0,1
78.99,16,0,0,1
0.45,16,0,0,1
9.84,16,0,0,1
1.29,16,0,0,1
37.0,16,0,0,1
15.0,16,0,0,1
240.0,16,0,0,1
151.94,16,0,0,1
186.95,16,0,0,1
111.5,16,0,0,1
158.0,16,0,0,1
219.0,16,0,0,1
1.0,16,0,0,1
1.0,16,0,0,1
568.63,16,0,0,1
118.7,16,0,0,1
9.99,16,0,0,1
90.0,16,0,0,1
44.49,16,0,0,1
4.6,16,0,0,1
96.0,16,0,0,1
1.79,16,0,0,1
4.99,16,0,0,1
41.14,16,0,0,1
23.0,16,0,0,1
97.9,16,0,0,1
29.5,16,0,0,1
20.0,16,0,0,1
9.42,16,0,0,1
351.67,16,0,0,1
9.99,16,0,0,1
180.99,16,0,0,1
10.98,16,0,0,1
50.0,16,0,0,1
11.5,16,0,0,1
59.15,16,0,0,1
114.0,16,0,0,1
368.98,16,0,0,1
365.0,16,0,0,1
25.03,16,0,0,1
1.0,16,0,0,1
45.0,16,0,0,1
79.0,16,0,0,1
65.89,16,0,0,1
79.0,16,0,0,1
1.29,16,0,0,1
101.94,16,0,0,1
0.99,16,0,0,1
0.76,16,0,0,1
1602.0,16,0,0,1
4.49,16,0,0,1
80.56,16,0,0,1
260.75,16,0,0,1
120.0,16,0,0,1
15.0,16,0,0,1
41.87,16,0,0,1
0.89,16,0,0,1
1.0,16,0,0,1
69.68,16,0,0,1
164.62,16,0,0,1
22.0,16,0,0,1
10.7,16,0,0,1
21.8,16,0,0,1
1.52,16,0,0,1
1.0,16,0,0,1
12.0,16,0,0,1
228.0,16,0,0,1
187.5,16,0,0,1
1.79,16,0,0,1
185.67,16,0,0,1
30.0,16,0,0,1
23.17,16,0,0,1
29.0,16,0,0,1
16.38,16,0,0,1
30.0,16,0,0,1
8.31,16,0,0,1
3.99,16,0,0,1
170.0,16,0,0,1
22.78,16,0,0,1
210.0,16,0,0,1
1430.0,16,0,0,1
136.97,16,0,0,1
42.83,16,0,0,1
18.41,16,0,0,1
100.2,16,0,0,1
12.31,16,0,0,1
0.89,16,0,0,1
95.9,16,0,0,1
4.13,16,0,0,1
40.0,16,0,0,1
247.4,16,0,0,1
0.89,16,0,0,1
15.13,16,0,0,1
132.05,16,0,0,1
59.37,16,0,0,1
1.98,16,0,0,1
1.0,16,0,0,1
1.0,16,0,0,1
835.0,16,0,0,1
15.0,16,0,0,1
7.04,16,0,0,1
0.89,16,0,0,1
0.99,16,0,0,1
1.79,16,0,0,1
20.0,16,0,0,1
43.06,16,0,0,1
0.89,16,0,0,1
459.13,16,0,0,1
4.99,16,0,0,1
12.31,16,0,0,1
216.47,16,0,0,1
98.0,16,0,0,1
108.0,16,0,0,1
14.46,16,0,0,1
541.57,16,0,0,1
44.95,16,0,0,1
9.99,16,0,0,1
10.69,16,0,0,1
4.0,16,0,0,1
566.2,16,0,0,1
73.27,16,0,0,1
35.0,16,0,0,1
11.5,16,0,0,1
1.0,16,0,0,1
1.0,16,0,0,1
579.88,16,0,0,1
3.12,16,0,0,1
36.0,16,0,0,1
27.05,16,0,0,1
163.0,16,0,0,1
20.0,16,0,0,1
0.99,16,0,0,1
48.95,16,0,0,1
134.3,16,0,0,1
9.99,16,0,0,1
269.0,16,0,0,1
33.74,16,0,0,1
0.1,16,0,0,1
34.95,16,0,0,1
89.0,16,0,0,1
1.18,16,0,0,1
1254.1,16,0,0,1
358.5,16,0,0,1
9.99,16,0,0,1
13.47,16,0,0,1
79.95,16,0,0,1
14.99,16,0,0,1
104.39,16,0,0,1
286.55,16,0,0,1
0.0,16,0,0,1
0.69,16,0,0,1
80.0,16,0,0,1
64.1,16,0,0,1
106.0,16,0,0,1
70.0,16,0,0,1
883.98,16,0,0,1
416.23,16,0,0,1
5.99,16,0,0,1
0.89,16,0,0,1
19.95,16,0,0,1
149.0,16,0,0,1
1.29,16,0,0,1
0.76,16,0,0,1
68.93,16,0,0,1
1.0,16,0,0,1
2387.52,16,1,0,3
55.54,16,0,0,1
9.03,16,0,0,1
60.5,16,0,0,1
9.2,16,0,0,1
129.8,16,0,0,1
437.17,16,0,0,1
1.98,16,0,0,1
4.99,16,0,0,1
1.0,16,0,0,1
180.0,16,0,0,1
1.78,16,0,0,1
10.66,16,0,0,1
26.77,16,0,0,1
29.99,16,0,0,1
15.0,16,0,0,1
15.0,16,0,0,1
101.0,16,0,0,1
3.99,16,0,0,1
5.14,16,0,0,1
316.88,16,0,0,1
36.63,16,0,0,1
20.0,16,0,0,1
36.89,16,0,0,1
1.98,16,0,0,1
17.32,16,0,0,1
39.13,16,0,0,1
12.0,16,0,0,1
15.0,16,0,0,1
176.95,16,0,0,1
8.9,16,0,0,1
1.18,16,0,0,1
336.0,16,0,0,1
0.89,16,0,0,1
1.98,16,0,0,1
4.49,16,0,0,1
273.6,16,0,0,1
43.0,16,0,0,1
95.0,16,0,0,1
47.5,16,0,0,1
3.01,16,0,0,1
4.99,16,0,0,1
28.75,16,0,0,1
1.0,16,0,0,1
2.69,16,0,0,1
38.88,16,0,0,1
200.0,16,0,0,1
25.0,16,0,0,1
2980.89,16,1,0,3
31.0,16,0,0,1
38.95,16,0,0,1
159.0,16,0,0,1
273.95,16,0,0,1
20.18,16,0,0,1
3.59,16,0,0,1
4.99,16,0,0,1
1.98,16,0,0,1
1.0,16,0,0,1
50.0,16,0,0,1
71.22,16,0,0,1
10.0,16,0,0,1
80.0,16,0,0,1
0.12,16,0,0,1
19.0,16,0,0,1
17.99,16,0,0,1
0.77,16,0,0,1
1004.0,16,0,0,1
75.08,16,0,0,1
55.29,16,0,0,1
112.0,16,0,0,1
26.94,16,0,0,1
69.99,16,0,0,1
6.7,16,0,0,1
482.92,16,0,0,1
65.26,16,0,0,1
9.99,16,0,0,1
14.95,16,0,0,1
7.61,16,0,0,1
26.9,16,0,0,1
50.0,16,0,0,1
1.0,16,0,0,1
2.0,16,0,0,1
915.08,16,0,0,1
191.7,16,0,0,1
1.0,16,0,0,1
4.99,16,0,0,1
228.61,16,0,0,1
566.2,16,0,0,1
24.95,16,0,0,1
44.11,16,0,0,1
149.6,16,0,0,1
9.98,16,0,0,1
20.98,16,0,0,1
13.31,16,0,0,1
7.56,16,0,0,1
9.99,16,0,0,1
1.0,16,0,0,1
14.32,16,0,0,1
88.75,16,0,0,1
4.49,16,0,0,1
1.0,16,0,0,1
140.79,16,0,0,1
0.76,16,0,0,1
1.29,16,0,0,1
249.0,16,0,0,1
25.08,16,0,0,1
1.29,16,0,0,1
2.67,16,0,0,1
15.0,16,0,0,1
34.49,16,0,0,1
100.0,16,0,0,1
25.0,16,0,0,1
0.01,16,0,0,1
254.0,16,0,0,1
72.6,16,0,0,1
101.8,16,0,0,1
15.0,16,0,0,1
12.99,16,0,0,1
105.64,16,0,0,1
0.76,16,0,0,1
181.4,16,0,0,1
43.32,16,0,0,1
300.0,16,0,0,1
0.76,16,0,0,1
360.16,16,0,0,1
77.52,16,0,0,1
4.0,16,0,0,1
576.14,16,0,0,1
10.0,16,0,0,1
1.0,16,0,0,1
45.0,16,0,0,1
56.88,16,0,0,1
2.68,16,0,0,1
31.8,16,0,0,1
141.92,16,0,0,1
19.95,16,0,0,1
11.5,16,0,0,1
1.98,16,0,0,1
15.12,16,0,0,1
14.1,16,0,0,1
41.31,16,0,0,1
1.98,16,0,0,1
170.13,16,0,0,1
9.99,16,0,0,1
527.22,16,0,0,1
17.99,16,0,0,1
15.66,16,0,0,1
34.85,16,0,0,1
120.0,16,0,0,1
51.23,16,0,0,1
29.99,16,0,0,1
0.99,16,0,0,1
9.0,16,0,0,1
39.07,16,0,0,1
159.16,16,0,0,1
24.95,16,0,0,1
18.44,16,0,0,1
4.0,16,0,0,1
0.77,16,0,0,1
430.58,16,0,0,1
1.29,16,0,0,1
46.0,16,0,0,1
115.0,16,0,0,1
193.47,16,0,0,1
95.16,16,0,0,1
21.8,16,0,0,1
2.11,16,0,0,1
0.92,16,0,0,1
139.0,16,0,0,1
122.38,16,0,0,1
79.8,16,0,0,1
39.04,16,0,0,1
58.0,16,0,0,1
89.7,16,0,0,1
9.0,16,0,0,1
8.94,16,0,0,1
9.99,16,0,0,1
409.7,16,0,0,1
4.99,16,0,0,1
10.58,16,0,0,1
0.69,16,0,0,1
9.99,16,0,0,1
100.0,16,0,0,1
1.0,16,0,0,1
12.99,16,0,0,1
143.51,16,0,0,1
8.4,16,0,0,1
120.92,16,0,0,1
1.98,16,0,0,1
1.18,16,0,0,1
4.49,16,0,0,1
26.0,16,0,0,1
12.31,16,0,0,1
75.97,16,0,0,1
3.29,16,0,0,1
174.73,16,0,0,1
112.51,16,0,0,1
79.0,16,0,0,1
419.16,16,0,0,1
3.08,16,0,0,1
105.29,16,0,0,1
67.0,16,0,0,1
301.9,16,0,0,1
303.47,16,0,0,1
80.0,16,0,0,1
84.48,16,0,0,1
16.53,16,0,0,1
1.0,16,0,0,1
218.0,16,0,0,1
77.34,16,0,0,1
15.0,16,0,0,1
120.0,16,0,0,1
11.98,16,0,0,1
36.22,16,0,0,1
15.0,16,0,0,1
180.0,16,0,0,1
9.99,16,0,0,1
89.99,16,0,0,1
141.0,16,0,0,1
0.74,16,0,0,1
1550.0,16,0,0,1
333.97,16,0,0,1
8.94,16,0,0,1
108.47,16,0,0,1
1.29,16,0,0,1
12.04,16,0,0,1
11.36,16,0,0,1
5.38,16,0,0,1
1.46,16,0,0,1
0.99,16,0,0,1
1.98,16,0,0,1
175.0,16,0,0,1
33.5,16,0,0,1
142.96,16,0,0,1
2.0,16,0,0,1
1.39,16,0,0,1
98.5,16,0,0,1
30.0,16,0,0,1
49.99,16,0,0,1
9.85,16,0,0,1
7.56,16,0,0,1
1.29,16,0,0,1
4.99,16,0,0,1
1326.33,16,0,0,1
10.65,16,0,0,1
16.68,16,0,0,1
2773.88,16,1,0,3
453.45,16,0,0,1
46.03,16,0,0,1
1.0,16,0,0,1
88.83,16,0,0,1
39.14,16,0,0,1
955.42,16,0,0,1
1.0,16,0,0,1
12.99,16,0,0,1
137.25,16,0,0,1
156.56,16,0,0,1
135.59,16,0,0,1
23.63,16,0,0,1
3.59,16,0,0,1
34.25,16,0,0,1
1.0,16,0,0,1
32.58,16,0,0,1
12.99,16,0,0,1
29.5,16,0,0,1
1113.08,16,0,0,1
4.49,16,0,0,1
272.28,16,0,0,1
0.76,16,0,0,1
27.3,16,0,0,1
0.76,16,0,0,1
109.0,16,0,0,1
2.69,16,0,0,1
50.0,16,0,0,1
1.98,16,0,0,1
7.55,16,0,0,1
128.96,16,0,0,1
376.5,16,0,0,1
16.24,16,0,0,1
59.5,16,0,0,1
10.0,16,0,0,1
566.06,16,0,0,1
134.8,16,0,0,1
132.98,16,0,0,1
85.64,16,0,0,1
50.89,16,0,0,1
75.0,16,0,0,1
7.07,16,0,0,1
39.5,16,0,0,1
593.15,16,0,0,1
25.0,16,0,0,1
0.76,16,0,0,1
37.0,16,0,0,1
11.99,16,0,0,1
1.98,16,0,0,1
1.0,16,0,0,1
180.0,16,0,0,1
20.99,16,0,0,1
2.23,16,0,0,1
139.0,16,0,0,1
662.98,16,0,0,1
45.0,16,0,0,1
4.99,16,0,0,1
144.0,16,0,0,1
1.5,16,0,0,1
1.99,16,0,0,1
107.93,16,0,0,1
27.96,16,0,0,1
60.0,16,0,0,1
2.8,16,0,0,1
6.0,16,0,0,1
165.0,16,0,0,1
540.46,16,0,0,1
17.14,16,0,0,1
60.47,16,0,0,1
8.01,16,0,0,1
1.0,16,0,0,1
11.0,16,0,0,1
17.96,16,0,0,1
581.4,16,0,0,1
13.27,16,0,0,1
31.0,16,0,0,1
56.88,16,0,0,1
11.0,16,0,0,1
140.0,16,0,0,1
100.0,16,0,0,1
79.54,16,0,0,1
102.99,16,0,0,1
5.64,16,0,0,1
3.04,16,0,0,1
2.0,16,0,0,1
28.5,16,0,0,1
243.73,16,0,0,1
75.05,16,0,0,1
80.97,16,0,0,1
10.0,16,0,0,1
110.0,16,0,0,1
48.4,16,0,0,1
9.99,16,0,0,1
15.42,16,0,0,1
7.32,16,0,0,1
307.88,16,0,0,1
21.37,16,0,0,1
172.71,16,0,0,1
30.0,16,0,0,1
177.0,16,0,0,1
15.17,16,0,0,1
11.5,16,0,0,1
0.98,16,0,0,1
4.99,16,0,0,1
75.33,16,0,0,1
344.23,16,0,0,1
5.0,16,0,0,1
1.46,16,0,0,1
64.9,16,0,0,1
6.99,16,0,0,1
0.77,16,0,0,1
103.75,16,0,0,1
15.0,16,0,0,1
34.95,16,0,0,1
57.04,16,0,0,1
126.9,16,0,0,1
1.79,16,0,0,1
1.0,16,0,0,1
7.46,16,0,0,1
1.98,16,0,0,1
3.81,16,0,0,1
29.74,16,0,0,1
47.85,16,0,0,1
76.0,16,0,0,1
1.98,16,0,0,1
4.49,16,0,0,1
40.0,16,0,0,1
11.5,16,0,0,1
55.7,16,0,0,1
114.0,16,0,0,1
1.0,16,0,0,1
43.6,16,0,0,1
29.99,16,0,0,1
9.95,16,0,0,1
0.89,16,0,0,1
57.06,16,0,0,1
10.19,16,0,0,1
165.5,16,0,0,1
36.99,16,0,0,1
22.75,16,0,0,1
115.3,16,0,0,1
2.73,16,0,0,1
3.58,16,0,0,1
3.99,16,0,0,1
346.23,16,0,0,1
90.87,16,0,0,1
85.1,16,0,0,1
261.0,16,0,0,1
151.88,16,0,0,1
0.89,16,0,0,1
1.3,16,0,0,1
1.39,16,0,0,1
20.62,16,0,0,1
24.56,16,0,0,1
71.24,16,0,0,1
1.46,16,0,0,1
5.8,16,0,0,1
91.45,16,0,0,1
64.0,16,0,0,1
61.8,16,0,0,1
99.0,16,0,0,1
80.0,16,0,0,1
154.28,16,0,0,1
15.18,16,0,0,1
65.97,16,0,0,1
189.55,16,0,0,1
105.41,16,0,0,1
1.0,16,0,0,1
92.85,16,0,0,1
456.0,16,0,0,1
1.23,16,0,0,1
29.95,16,0,0,1
1.98,16,0,0,1
11.5,16,0,0,1
39.15,16,0,0,1
208.22,16,0,0,1
4.26,16,0,0,1
24.31,16,0,0,1
275.99,16,0,0,1
88.85,16,0,0,1
87.48,16,0,0,1
113.92,16,0,1,4
890.24,16,0,0,1
9.99,16,0,0,1
18.0,16,0,0,1
14.44,16,0,0,1
8.97,16,0,0,1
128.63,16,0,0,1
15.05,16,0,0,1
4.99,16,0,0,1
12.99,16,0,0,1
34.13,16,0,0,1
15.95,16,0,0,1
2.69,16,0,0,1
109.0,16,0,0,1
3.57,16,0,0,1
19.6,16,0,0,1
221.04,16,0,0,1
1.46,16,0,0,1
1280.0,16,0,0,1
9.99,16,0,0,1
308.0,16,0,0,1
0.0,16,0,0,1
14.9,16,0,0,1
278.94,16,0,0,1
260.87,16,0,0,1
32.1,16,0,0,1
6.12,16,0,0,1
35.01,16,0,0,1
43.0,16,0,0,1
15.2,16,0,0,1
40.0,16,0,0,1
3.74,16,0,0,1
43.0,16,0,0,1
19.99,16,0,0,1
1.0,16,0,0,1
146.9,16,0,0,1
2205.65,16,1,0,3
2.23,16,0,0,1
90.0,16,0,0,1
80.0,16,0,0,1
224.74,16,0,0,1
22.14,16,0,0,1
44.99,16,0,0,1
111.0,16,0,0,1
119.95,16,0,0,1
300.0,16,0,0,1
8.99,16,0,0,1
751.67,16,0,0,1
115.8,16,0,0,1
178.05,16,0,0,1
12.45,16,0,0,1
352.92,16,0,0,1
358.06,16,0,0,1
430.8,16,0,0,1
162.9,16,0,0,1
58.94,16,0,0,1
60.0,16,0,0,1
45.64,16,0,0,1
1.0,16,0,0,1
0.0,16,0,0,1
134.45,16,0,0,1
40.15,16,0,0,1
2481.64,16,1,0,3
66.28,16,0,0,1
6.89,16,0,0,1
19.5,16,0,0,1
11.5,16,0,0,1
7.75,16,0,0,1
8.99,16,0,0,1
554.79,16,0,0,1
64.0,16,0,0,1
1.0,16,0,0,1
9.99,16,0,0,1
15.0,16,0,0,1
15.37,16,0,0,1
1.79,16,0,0,1
8.99,16,0,0,1
5.38,16,0,0,1
19.99,16,0,0,1
140.97,16,0,0,1
12.99,16,0,0,1
11.28,16,0,0,1
134.99,16,0,0,1
0.89,16,0,0,1
0.99,16,0,0,1
8.99,16,0,0,1
0.89,16,0,0,1
15.0,16,0,0,1
36.5,16,0,0,1
9.71,16,0,0,1
36.97,16,0,0,1
6.95,16,0,0,1
34.85,16,0,0,1
45.64,16,0,0,1
76.05,16,0,0,1
1299.0,16,0,0,1
250.0,16,0,0,1
4.99,16,0,0,1
264.0,16,0,0,1
407.74,16,0,0,1
4.25,16,0,0,1
89.85,16,0,0,1
1.98,16,0,0,1
8.99,16,0,0,1
0.77,16,0,0,1
18.96,16,0,0,1
0.0,16,0,0,1
118.65,16,0,0,1
1.98,16,0,0,1
1742.16,16,0,0,1
1.79,16,0,0,1
147.9,16,0,0,1
7.5,16,0,0,1
1.98,16,0,0,1
1.0,16,0,0,1
17.9,16,0,0,1
43.62,16,0,0,1
279.28,16,0,0,1
21.0,16,0,0,1
1.0,16,0,0,1
89.0,16,0,0,1
96.0,16,0,0,1
15.98,16,0,0,1
36.8,16,0,0,1
381.88,16,0,0,1
1.5,16,0,0,1
1.0,16,0,0,1
1.79,16,0,0,1
80.0,16,0,0,1
231.25,16,0,0,1
102.49,16,0,0,1
16.0,16,0,0,1
144.0,16,0,0,1
0.99,16,0,0,1
0.77,16,0,0,1
6.42,16,0,0,1
69.8,16,0,0,1
233.02,16,0,0,1
29.81,16,0,0,1
21.99,16,0,0,1
13.4,16,0,0,1
83.49,16,0,0,1
24.95,16,0,0,1
1.29,16,0,0,1
119.68,16,0,0,1
20.0,16,0,0,1
50.0,16,0,0,1
419.96,16,0,0,1
2.39,16,0,0,1
190.0,16,0,0,1
141.8,16,0,0,1
64.0,16,0,0,1
209.0,16,0,0,1
19.95,16,0,0,1
35.95,16,0,0,1
4.0,16,0,0,1
356.37,16,0,0,1
100.0,16,0,0,1
780.0,16,0,0,1
64.8,16,0,0,1
1.0,16,0,0,1
238.33,16,0,0,1
3.0,16,0,0,1
17.7,16,0,0,1
29.95,16,0,0,1
121.51,16,0,0,1
281.98,16,0,0,1
23.9,16,0,0,1
21.65,16,0,0,1
93.82,16,0,0,1
9.99,16,0,0,1
29.0,16,0,0,1
16.0,16,0,0,1
0.92,16,0,0,1
189.79,16,0,0,1
11.87,16,0,0,1
9.36,16,0,0,1
26.45,16,0,0,1
36.68,16,0,0,1
79.9,16,0,0,1
33.41,16,0,0,1
200.0,16,0,0,1
29.0,16,0,0,1
0.89,16,0,0,1
39.14,16,0,0,1
180.0,16,0,0,1
20.0,16,0,0,1
79.52,16,0,0,1
229.78,16,0,0,1
5.9,16,0,0,1
25.0,16,0,0,1
17.9,16,0,0,1
229.44,16,0,0,1
25.17,16,0,0,1
51.45,16,0,0,1
74.41,16,0,0,1
90.0,16,0,0,1
50.0,16,0,0,1
19.54,16,0,0,1
15.99,16,0,0,1
38.03,16,0,0,1
12.35,16,0,0,1
688.28,16,0,0,1
11.5,16,0,0,1
12.99,16,0,0,1
102.0,16,0,0,1
0.89,16,0,0,1
1.0,16,0,0,1
46.42,16,0,0,1
6.44,16,0,0,1
13.49,16,0,0,1
0.01,16,0,0,1
10.0,16,0,0,1
6.0,16,0,0,1
1.0,16,0,0,1
139.25,16,0,0,1
0.8,16,0,0,1
78.49,16,0,0,1
110.0,16,0,0,1
34.72,16,0,0,1
69.9,16,0,0,1
0.89,16,0,0,1
224.88,16,0,0,1
130.5,16,0,0,1
14.21,16,0,0,1
420.0,16,0,0,1
1.79,16,0,0,1
84.0,16,0,0,1
1.0,16,0,0,1
0.1,16,0,0,1
3.0,16,0,0,1
239.96,16,0,0,1
33.49,16,0,0,1
45.0,16,0,0,1
39.8,16,0,0,1
4.31,16,0,0,1
236.6,16,0,0,1
45.0,16,0,0,1
49.0,16,0,0,1
306.0,16,0,0,1
10.75,16,0,0,1
245.59,16,0,0,1
224.88,16,0,0,1
0.76,16,0,0,1
25.49,16,0,0,1
78.0,16,0,0,1
1.79,16,0,0,1
341.44,16,0,0,1
9.87,16,0,0,1
199.73,16,0,0,1
20.0,16,0,0,1
24.0,16,0,0,1
10.0,16,0,0,1
60.0,16,0,0,1
22.0,16,0,0,1
4.99,16,0,0,1
60.0,16,0,0,1
588.8,16,0,0,1
90.0,16,0,0,1
64.95,16,0,0,1
35.15,16,0,0,1
51.87,16,0,0,1
9.46,16,0,0,1
34.99,16,0,0,1
34.99,16,0,0,1
35.31,16,0,0,1
39.65,16,0,0,1
285.7,16,0,0,1
138.72,16,0,0,1
11.5,16,0,0,1
61.92,16,0,0,1
224.88,16,0,0,1
24.99,16,0,0,1
125.85,16,0,0,1
4.99,16,0,0,1
0.89,16,0,0,1
399.0,16,0,0,1
110.45,16,0,0,1
35.15,16,0,0,1
18.4,16,0,0,1
3.46,16,0,0,1
59.43,16,0,0,1
35.15,16,0,0,1
7.1,16,0,0,1
32.02,16,0,0,1
98.92,16,0,0,1
1.0,16,0,0,1
200.33,16,0,0,1
34.99,16,0,0,1
16.99,16,0,0,1
48.18,16,0,0,1
39.65,16,0,0,1
30.35,16,0,0,1
20.0,16,0,0,1
34.99,16,0,0,1
101.49,16,0,0,1
145.9,16,0,0,1
280.0,16,0,0,1
70.65,16,0,0,1
343.34,16,0,0,1
39.65,16,0,0,1
0.76,16,0,0,1
156.85,16,0,0,1
1.98,16,0,0,1
34.99,16,0,0,1
37.04,16,0,0,1
39.65,16,0,0,1
19.49,16,0,0,1
39.65,16,0,0,1
1.0,16,0,0,1
3.0,16,0,0,1
60.0,16,0,0,1
29.99,16,0,0,1
2.0,16,0,0,1
20.0,16,0,0,1
64.0,16,0,0,1
605.92,16,0,0,1
1.42,16,0,0,1
306.95,16,0,0,1
1.79,16,0,0,1
14.32,16,0,0,1
10.62,16,0,0,1
35.89,16,0,0,1
35.1,16,0,0,1
81.84,16,0,0,1
140.7,16,0,0,1
38.0,16,0,0,1
1.0,16,0,0,1
54.94,16,0,0,1
269.8,16,0,0,1
42.29,16,0,0,1
55.8,16,0,0,1
22.73,16,0,0,1
0.89,16,0,0,1
0.0,16,0,0,1
114.0,16,0,0,1
40.0,16,0,0,1
34.99,16,0,0,1
165.0,16,0,0,1
28.97,16,0,0,1
39.65,16,0,0,1
0.77,16,0,0,1
50.0,16,0,0,1
10.7,16,0,0,1
5.49,16,0,0,1
15.0,16,0,0,1
1.98,16,0,0,1
316.0,16,0,0,1
33.24,16,0,0,1
41.34,16,0,0,1
34.99,16,0,0,1
356.52,16,0,0,1
54.7,16,0,0,1
29.99,16,0,0,1
40.47,16,0,0,1
8.13,16,0,0,1
88.5,16,0,0,1
41.0,16,0,0,1
35.09,16,0,0,1
164.37,16,0,0,1
44.87,16,0,0,1
1.0,16,0,0,1
1.03,16,0,0,1
60.0,16,0,0,1
44.22,16,0,0,1
70.0,16,0,0,1
122.5,16,0,0,1
10.0,16,0,0,1
100.6,16,0,0,1
3769.6,16,1,0,3
29.99,16,0,0,1
56.98,16,0,0,1
428.8,16,0,0,1
34.95,16,0,0,1
0.76,16,0,0,1
45.64,16,0,0,1
30.39,16,0,0,1
29.95,16,0,0,1
27.83,16,0,0,1
59.13,16,0,0,1
350.0,16,0,0,1
160.07,16,0,0,1
1.98,16,0,0,1
249.99,16,0,0,1
80.0,16,0,0,1
1.29,16,0,0,1
59.16,16,0,0,1
4.67,16,0,0,1
120.0,16,0,0,1
38.0,16,0,0,1
1.0,16,0,0,1
1.29,16,0,0,1
11.5,16,0,0,1
1.0,16,0,0,1
1.42,16,0,0,1
28.5,16,0,0,1
159.99,16,0,0,1
64.0,16,0,0,1
0.45,16,0,0,1
15.99,16,0,0,1
1.79,16,0,0,1
1.0,16,0,0,1
21.99,16,0,0,1
7.36,16,0,0,1
19.2,16,0,0,1
286.5,16,0,0,1
59.75,16,0,0,1
20.0,16,0,0,1
0.0,16,0,0,1
1361.0,16,0,0,1
13.56,16,0,0,1
951.0,16,0,0,1
189.68,16,0,0,1
12.91,16,0,0,1
25.0,16,0,0,1
34.14,16,0,0,1
32.9,16,0,0,1
400.0,16,0,0,1
22.07,16,0,0,1
9.98,16,0,0,1
23.86,16,0,0,1
61.16,16,0,0,1
51.75,16,0,0,1
138.63,16,0,0,1
2.0,16,0,0,1
